YEAR,REGION,SPECIES_CD,abundance,var,n,nm,N,NM
2003,FLA KEYS,EPI MORI,754237.2147981896,10706029640.040318,237,434,16893,3823793.000748641
2003,FLA KEYS,EPI NIVE,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,EPI STRI,29486.931999205684,186628653.07870957,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC ACUT,0,0,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC BONA,373165.61986364814,4730872407.3787,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC INTE,1352.0591355997205,1001663.2118232122,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC MICR,203396.3939874568,31350515575.383347,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC PHEN,3349.930402799365,7504885.799492357,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC TIGR,2974.260629632669,3742681.7363377055,237,434,16893,3823793.000748641
2003,FLA KEYS,MYC VENE,16198.932907909006,124100289.09880151,237,434,16893,3823793.000748641
2003,FLA KEYS,SRR SPE.,0,0,237,434,16893,3823793.000748641
2004,FLA KEYS,CEP CRUE,1163961.962065523,27946860296.597023,127,244,16771,3796177.8497339403
2004,FLA KEYS,CEP FULV,469262.9827221158,22534455181.716408,127,244,16771,3796177.8497339403
2004,FLA KEYS,DER INER,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI FLAV,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI ITAJ,330.3369110938787,108958.49920990158,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI MORI,506506.0232319733,10365321296.946718,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI NIVE,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,EPI STRI,21355.889315026758,202717636.65859258,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC ACUT,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC BONA,486876.1143965348,18110589840.27448,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC INTE,5056.177210620592,10696885.955462242,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC MICR,63366.01030560515,2541452877.360183,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC PHEN,991.010733281636,304234.43992666475,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC TIGR,0,0,127,244,16771,3796177.8497339403
2004,FLA KEYS,MYC VENE,14271.557151659717,194677939.11565635,127,244,16771,3796177.8497339403
2004,FLA KEYS,SRR SPE.,0,0,127,244,16771,3796177.8497339403
2005,FLA KEYS,CEP CRUE,1280705.3624158218,22128794955.383377,256,498,16893,3823793.000748641
2005,FLA KEYS,CEP FULV,290186.12454013183,10180256330.603502,256,498,16893,3823793.000748641
2005,FLA KEYS,DER INER,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI FLAV,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI ITAJ,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI MORI,625857.6334865021,5794212337.354018,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI NIVE,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,EPI STRI,358893.53586811625,19050427070.309044,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC ACUT,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC BONA,808021.2776198948,10827730434.233864,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC INTE,742.7230677621783,554010.5439890869,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC MICR,101850.24448316773,3135052047.164728,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC PHEN,172972.97752993077,5293802972.688338,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC TIGR,0,0,256,498,16893,3823793.000748641
2005,FLA KEYS,MYC VENE,573.6895419956136,339921.72941538936,256,498,16893,3823793.000748641
2005,FLA KEYS,SRR SPE.,0,0,256,498,16893,3823793.000748641
2006,FLA KEYS,CEP CRUE,1231890.126053199,20146767494.037994,328,593,16893,3823793.000748641
2006,FLA KEYS,CEP FULV,393364.97845046694,16953186067.029402,328,593,16893,3823793.000748641
2006,FLA KEYS,DER INER,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI FLAV,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI ITAJ,30032.26647902239,341099864.8784784,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI MORI,276891.51032359316,3091334290.0672383,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI NIVE,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,EPI STRI,58948.18803802375,427639010.67644304,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC ACUT,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC BONA,379453.19232497254,4427683832.383712,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC INTE,7571.226069500859,38736118.48528742,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC MICR,3905.7421661705703,3363776.1247336282,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC PHEN,67896.57030397738,654242655.6756705,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC TIGR,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,MYC VENE,0,0,328,593,16893,3823793.000748641
2006,FLA KEYS,SRR SPE.,0,0,328,593,16893,3823793.000748641
2007,FLA KEYS,CEP CRUE,1555311.6253904302,13867063410.008411,317,614,16893,3823793.000748641
2007,FLA KEYS,CEP FULV,371949.380835946,6436749253.40456,317,614,16893,3823793.000748641
2007,FLA KEYS,DER INER,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI FLAV,14101.296375871127,103810153.07463244,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI ITAJ,25497.42355266461,112300109.36409754,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI MORI,263241.8023289314,1602948866.276137,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI NIVE,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,EPI STRI,44659.944792898736,212795911.85443932,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC ACUT,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC BONA,555676.5093710308,8962637161.009644,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC INTE,4199.992844899724,17687202.40706365,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC MICR,9103.481371701893,43629345.61258564,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC PHEN,87634.21357245909,582889200.4207234,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC TIGR,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,MYC VENE,0,0,317,614,16893,3823793.000748641
2007,FLA KEYS,SRR SPE.,0,0,317,614,16893,3823793.000748641
2008,FLA KEYS,CEP CRUE,2803193.033530891,1297932192562.052,376,735,16893,3823793.000748641
2008,FLA KEYS,CEP FULV,435816.70375490224,9343518568.751942,376,735,16893,3823793.000748641
2008,FLA KEYS,DER INER,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI FLAV,29850.920992356838,851846054.476989,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI ITAJ,5565.64672899897,14434144.743449718,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI MORI,495341.4065630597,3736686723.6822114,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI NIVE,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,EPI STRI,19850.235066518442,168220835.90395772,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC ACUT,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC BONA,478116.5125359374,3079369811.161714,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC INTE,11524.545970974119,78722083.52294047,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC MICR,23583.295812414894,113512134.43800442,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC PHEN,127718.33861036778,1100695427.3117707,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC TIGR,0,0,376,735,16893,3823793.000748641
2008,FLA KEYS,MYC VENE,509.29581789406507,263217.04657855834,376,735,16893,3823793.000748641
2008,FLA KEYS,SRR SPE.,0,0,376,735,16893,3823793.000748641
2009,FLA KEYS,CEP CRUE,1299204.1810358665,8069385912.164293,516,1005,16893,3823793.000748641
2009,FLA KEYS,CEP FULV,115382.96736754422,658214183.0035988,516,1005,16893,3823793.000748641
2009,FLA KEYS,DER INER,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI FLAV,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI ITAJ,49543.74579034492,219504566.77117807,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI MORI,459737.1520754593,1691131999.808878,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI NIVE,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,EPI STRI,1146.6601747907312,1325851.5962939425,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC ACUT,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC BONA,392919.87091148074,2019332095.056034,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC INTE,26016.528030755162,312232704.15745574,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC MICR,45442.762151401286,191215069.52118298,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC PHEN,100883.47373646262,663388644.2425257,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC TIGR,0,0,516,1005,16893,3823793.000748641
2009,FLA KEYS,MYC VENE,3785.3302841083682,10591386.866300598,516,1005,16893,3823793.000748641
2009,FLA KEYS,SRR SPE.,0,0,516,1005,16893,3823793.000748641
2010,FLA KEYS,CEP CRUE,1438988.7503972133,10704567278.035429,379,740,16893,3823793.000748641
2010,FLA KEYS,CEP FULV,100959.75957742047,864173625.783125,379,740,16893,3823793.000748641
2010,FLA KEYS,DER INER,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,EPI FLAV,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,EPI ITAJ,50348.12617380928,451597530.34845155,379,740,16893,3823793.000748641
2010,FLA KEYS,EPI MORI,393276.57553937397,2932175913.30237,379,740,16893,3823793.000748641
2010,FLA KEYS,EPI NIVE,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,EPI STRI,4428.443329121366,11573598.41437255,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC ACUT,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC BONA,526701.6346722873,4973148325.39873,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC INTE,59534.744064831044,487905780.89332545,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC MICR,14525.00526429105,87799639.6010195,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC PHEN,60197.7626464492,786582935.9673039,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC TIGR,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,MYC VENE,0,0,379,740,16893,3823793.000748641
2010,FLA KEYS,SRR SPE.,9673.066510905728,43975657.13955526,379,740,16893,3823793.000748641
2011,FLA KEYS,CEP CRUE,1863401.014819013,15769679924.941881,402,789,16893,3823793.000748641
2011,FLA KEYS,CEP FULV,139771.6660219295,927391254.9742308,402,789,16893,3823793.000748641
2011,FLA KEYS,DER INER,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,EPI FLAV,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,EPI ITAJ,25997.33688330032,103259743.17789663,402,789,16893,3823793.000748641
2011,FLA KEYS,EPI MORI,322783.0944674721,2694240555.7942214,402,789,16893,3823793.000748641
2011,FLA KEYS,EPI NIVE,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,EPI STRI,27599.393962865674,139810180.17357826,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC ACUT,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC BONA,937445.6883392377,16712957651.72026,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC INTE,16548.625754037294,73450889.0674994,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC MICR,40012.17978944912,205054253.43817678,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC PHEN,243591.5262142361,12723944290.916021,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC TIGR,0,0,402,789,16893,3823793.000748641
2011,FLA KEYS,MYC VENE,8993.432518067995,28829804.61870939,402,789,16893,3823793.000748641
2011,FLA KEYS,SRR SPE.,434.76472259249465,190700.11634713673,402,789,16893,3823793.000748641
2012,FLA KEYS,CEP CRUE,1567250.8448845756,12494821141.862741,416,803,16893,3823793.000748641
2012,FLA KEYS,CEP FULV,133100.75524549314,962120768.46363,416,803,16893,3823793.000748641
2012,FLA KEYS,DER INER,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EPI FLAV,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EPI ITAJ,18135.58617937599,98469117.37857255,416,803,16893,3823793.000748641
2012,FLA KEYS,EPI MORI,482884.06273743924,3105541118.1519995,416,803,16893,3823793.000748641
2012,FLA KEYS,EPI NIVE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,EPI STRI,12292.89201931712,58178569.639837906,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC ACUT,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC BONA,541001.0844394118,4255032213.6542044,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC INTE,2830.2985504328235,8036416.15156298,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC MICR,87806.43999194547,670368700.7073457,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC PHEN,46923.37810625085,419877959.75387,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC TIGR,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,MYC VENE,0,0,416,803,16893,3823793.000748641
2012,FLA KEYS,SRR SPE.,0,0,416,803,16893,3823793.000748641
2014,FLA KEYS,CEP CRUE,2622980.0314319083,46230041392.20768,432,860,67562,3823227.1165065365
2014,FLA KEYS,CEP FULV,32034.074616380025,163751523.08204207,432,860,67562,3823227.1165065365
2014,FLA KEYS,EPI ITAJ,1919.5854525139157,1814876.0251566782,432,860,67562,3823227.1165065365
2014,FLA KEYS,EPI MORI,275937.0579526512,2160325697.3005075,432,860,67562,3823227.1165065365
2014,FLA KEYS,EPI STRI,37204.46650274008,120525551.70057358,432,860,67562,3823227.1165065365
2014,FLA KEYS,MYC BONA,206544.35992402094,840004948.7936962,432,860,67562,3823227.1165065365
2014,FLA KEYS,MYC MICR,10921.694482672197,26690563.142538223,432,860,67562,3823227.1165065365
2014,FLA KEYS,MYC PHEN,58186.3053686136,400173968.5410587,432,860,67562,3823227.1165065365
2014,FLA KEYS,MYC VENE,692.0292710736486,478212.4827516518,432,860,67562,3823227.1165065365
2014,FLA KEYS,SRR SPE.,7851.795978620093,61642848.29389602,432,860,67562,3823227.1165065365
2016,FLA KEYS,CEP CRUE,3023213.663497617,43694708838.23063,405,797,67562,3823227.1165065365
2016,FLA KEYS,CEP FULV,65479.82314810619,368717392.97661,405,797,67562,3823227.1165065365
2016,FLA KEYS,EPI ITAJ,808.9572460994115,654811.8808113327,405,797,67562,3823227.1165065365
2016,FLA KEYS,EPI MORI,389695.10559364845,7574237962.197896,405,797,67562,3823227.1165065365
2016,FLA KEYS,EPI STRI,30383.366453208353,106407096.47411123,405,797,67562,3823227.1165065365
2016,FLA KEYS,MYC BONA,254193.0502232742,4675076391.393,405,797,67562,3823227.1165065365
2016,FLA KEYS,MYC INTE,8818.31641055645,67690627.34318131,405,797,67562,3823227.1165065365
2016,FLA KEYS,MYC PHEN,36023.12590865202,429294858.3791721,405,797,67562,3823227.1165065365
2016,FLA KEYS,MYC VENE,4329.470810359316,18742152.762348168,405,797,67562,3823227.1165065365
2018,FLA KEYS,CEP CRUE,1448314.789200519,12396851998.63283,434,843,67562,3823227.1165065365
2018,FLA KEYS,CEP FULV,11470.134422190149,63309457.72422566,434,843,67562,3823227.1165065365
2018,FLA KEYS,DER INER,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,EPI FLAV,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,EPI ITAJ,4718.457259165864,22273424.1359138,434,843,67562,3823227.1165065365
2018,FLA KEYS,EPI MORI,598697.2171475238,4086614308.06104,434,843,67562,3823227.1165065365
2018,FLA KEYS,EPI NIVE,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,EPI STRI,10548.38659405479,27617538.487703793,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC ACUT,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC BONA,366293.74257380917,2251286040.9910793,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC INTE,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC MICR,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC PHEN,16486.975484439645,99824755.04331806,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC TIGR,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,MYC VENE,0,0,434,843,67562,3823227.1165065365
2018,FLA KEYS,SRR SPE.,4138.37869628167,13343054.87752119,434,843,67562,3823227.1165065365
