YEAR,REGION,SPECIES_CD,density,var,n,nm,N,NM
2000,FLA KEYS,CAL NODO,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CAL PENN,0.0016529953609726747,2.752549953759255e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,CAL PROR,0.0016529953609726747,2.7302404452844538e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,CAL SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CAN MACR,0.0037154305293606495,1.1087447505567409e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,CAN PULL,0.014455454557592336,2.5189262734136028e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,CAN ROST,0.6387282983792688,0.0032335459950889544,228,527,16893,3823793.000748641
2000,FLA KEYS,CAN SUFF,0.009695857939060972,4.693643755791246e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,CAR HIPP,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CEN ARGI,0.008264976804863374,6.825601113211135e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,CHA CAPI,0.648855355480705,0.003826093029776525,228,527,16893,3823793.000748641
2000,FLA KEYS,CHA FABE,0.06934708880274469,0.0012613527138186987,228,527,16893,3823793.000748641
2000,FLA KEYS,CHA OCEL,0.5385261685030955,0.0019745942872563334,228,527,16893,3823793.000748641
2000,FLA KEYS,CHA SEDE,0.3848400572148617,0.0024763221147749296,228,527,16893,3823793.000748641
2000,FLA KEYS,CHA STRI,0.17108804635029115,7.136883159216778e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,CHI ANTE,0.0016529953609726747,2.752549953759255e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,CHI SCHO,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,CHR CYAN,0.6852086398700292,0.02589859322989848,228,527,16893,3823793.000748641
2000,FLA KEYS,CHR ENCH,2.589830107144971e-4,6.660116684262808e-8,228,527,16893,3823793.000748641
2000,FLA KEYS,CHR INSO,0.007475258146272356,2.1749739405034594e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,CHR MULT,0.9967002824812486,0.07900414016776748,228,527,16893,3823793.000748641
2000,FLA KEYS,CHR SCOT,0.23932023883072934,0.013955029616814212,228,527,16893,3823793.000748641
2000,FLA KEYS,CLE PARR,1.7223912974871989,0.5265973194070099,228,527,16893,3823793.000748641
2000,FLA KEYS,DIO HOLO,0.006422033499007529,1.0121731136816668e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,DIO HYST,0.004609072370892252,7.855637688067068e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,DIO SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,DIP ARGE,0.002071864085715977,1.9278355045716723e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,DIP HOLB,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,DOR MEGA,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,ECH NEUC,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,ELO SAUR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,EMM ATLA,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,ENC NIGR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,EQU LANC,0.002782716953767833,5.101107546076664e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,EQU PUNC,6.684228181297973e-4,2.3308689127222104e-7,228,527,16893,3823793.000748641
2000,FLA KEYS,EUC ARGE,0.021415648905583694,2.809512045932657e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,EUC GULA,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,FIS TABA,0.0016529953609726747,2.7302404452844538e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,GER CINE,0.05808351529020709,0.0015081768862563046,228,527,16893,3823793.000748641
2000,FLA KEYS,GRA LORE,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,GYM FUNE,0.002023758213929521,2.8045322068603044e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,GYM MILI,0.0016529953609726747,2.7302404452844538e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,GYM MORI,0.009241092402783225,1.5469379046682975e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,GYM NIGR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,GYM SAXI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,GYM VICI,1.7336005615174502e-4,3.0708070198482175e-8,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL BIVI,5.304748557225459,0.28018186896735287,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL CAUD,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL CYAN,7.769490321434914e-4,3.17005396511196e-7,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL GARN,2.908925373390725,0.04370149324799968,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL MACU,1.4848227683903041,0.020973571451755397,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL PICT,0.042335644352535125,3.7032854055897845e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL POEY,0.02537269370511632,7.798835765918063e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,HAL RADI,0.2885258978277691,0.0012620003685884207,228,527,16893,3823793.000748641
2000,FLA KEYS,HET CRUE,0.0136428316125247,3.847604017679883e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,HET LONG,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,HIP EREC,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL ADSC,0.09714190460458517,8.405812993379122e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL BERM,0.10777156596955585,2.9290632710947195e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL CILI,0.18326389082634134,7.333218344709568e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL RUFU,0.04161313048843343,6.458457259827119e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL TOWN,0.008264976804863374,1.8509085486202205e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,HOL TRIC,0.21856529688041038,0.0010279173675537719,228,527,16893,3823793.000748641
2000,FLA KEYS,LAB BUCC,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,LAB FILA,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,LAB GOBI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,LAB SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,LAC BICA,0.0016529953609726747,2.7302404452844538e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,LAC TRIG,4.7865610015982953e-4,9.705751680990024e-8,228,527,16893,3823793.000748641
2000,FLA KEYS,LAC TRIQ,0.07825929076758538,2.2124015127761876e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,LAG RHOM,0.0018128810750014798,1.2884274114210313e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,MAL PLUM,0.07489485032317042,8.673495759233715e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,MAN BIRO,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,MIC CHRY,0.16320072949054537,9.757198377866977e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,MON CILI,6.784186536310585e-4,4.5879407704459397e-7,228,527,16893,3823793.000748641
2000,FLA KEYS,MON TUCK,0.008830987635171752,2.5572505021926268e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,MUL MART,0.1618816685556975,0.0033143895108872228,228,527,16893,3823793.000748641
2000,FLA KEYS,MUR RETI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,MYR JACO,0.003723646148749351,1.0910670788254981e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,NEO MARI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,ODO DENT,0.005845148070040674,8.875534842823795e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,OGC SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,OPI AURI,0.49419364402631066,0.010991327416588488,228,527,16893,3823793.000748641
2000,FLA KEYS,OPI MACR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,OPI SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,OPI WHIT,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,ORT CHRY,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,PAG PAGR,6.784186536310585e-4,4.5879407704459397e-7,228,527,16893,3823793.000748641
2000,FLA KEYS,PAR ACUM,0.05033751099548948,2.159787230983753e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,PAR ALBI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,PAR BAIR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,PAR UMBR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,PEM SCHO,0.00135966080625111,1.821449176112496e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,PHA XENU,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,POM ARCU,0.7109121400697064,0.0031390678626825675,228,527,16893,3823793.000748641
2000,FLA KEYS,POM PARU,0.15134030468495063,4.995637274958695e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,PRI AREN,0.0016529953609726747,2.7302404452844538e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,PRI OPHR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,PRO ACUL,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,PSE MACU,0.633235235784959,0.007882376352146897,228,527,16893,3823793.000748641
2000,FLA KEYS,REM REMO,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SAR CORU,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SAR VEXI,0.001103915083170544,1.0701722924223304e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,SCO CARI,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SCO PLUM,0.006526487948555354,1.080919271250482e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,SER PHOE,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SPH SPEN,0.0019119783716871719,2.796841612127082e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,SPH TEST,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,STE ADUS,0.15082054497118896,0.001039978280699631,228,527,16893,3823793.000748641
2000,FLA KEYS,STE DIEN,0.00827429061726169,1.8118872317934725e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,STE HISP,0.006611981443890699,2.156418705593618e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,STE LEUC,0.20986382788472183,9.149543675401655e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,STE PART,17.374349147220375,2.076245735043081,228,527,16893,3823793.000748641
2000,FLA KEYS,STE PLAN,0.7661455171839192,0.017229179581458847,228,527,16893,3823793.000748641
2000,FLA KEYS,STE SPE.,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,STE VARI,0.800744798578438,0.0058715729816800144,228,527,16893,3823793.000748641
2000,FLA KEYS,SYA MICR,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN FOET,5.179660214289942e-4,2.734601520727611e-7,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN INTE,0.008264976804863374,1.3001479977523243e-5,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN SCOV,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,SYN SYNO,0,0,228,527,16893,3823793.000748641
2000,FLA KEYS,THA BIFA,16.25237769198756,0.8630317327305278,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR MART,0.16265683498218553,0.008254122783050623,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR NOVA,0.023141935053617446,2.9734078153814073e-4,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR SPE.,0.002938174211134841,3.5496915285604972e-6,228,527,16893,3823793.000748641
2000,FLA KEYS,XYR SPLE,0.6757143153207951,0.17769190918313904,228,527,16893,3823793.000748641
2001,FLA KEYS,ABU SAXA,2.080861052402439,0.554086570519037,305,742,16893,3823793.000748641
2001,FLA KEYS,ACA POLY,0.008161992678538931,1.6949027057639464e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,ACA QUAD,0.018276432049071877,5.163373976852764e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,ACA SOLA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AHL EGMO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ALB VULP,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU MONO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU SCHO,0.007014622619386196,1.7912524387560407e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU SCRI,0.04422121256757122,1.0949784698150041e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,ALU SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AMB PINO,0.005590771188561279,1.1275965349127351e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,ANT OCEL,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO AURO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO BINO,0.014633993581449628,9.36151396539631e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,APO MACU,0.015094808882499177,1.6275159432022068e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,APO PHEN,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO PSEU,0.005014756746243161,2.520926505992689e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,APO QUAD,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,APO TOWN,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ARC PROB,0.0034787361566102543,3.7653975432875445e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,ARC RHOM,0.011441499437636891,5.340311667362096e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,AST GUTT,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AST PUNC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AST SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AST STEL,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,AUL MACU,0.08630053764883412,1.9874308403209563e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,BAL CAPR,0.1225311091443551,0.001088746488236256,305,742,16893,3823793.000748641
2001,FLA KEYS,BAL SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,BAL VETU,0.008348598021624954,1.082139514020837e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,BOT LUNA,0.002983854259160599,4.3781422122575606e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,BOT OCEL,0.001603592531602654,2.2370648316981514e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,BRO BARB,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL BAJO,0.0061253239040903835,3.2126018289540344e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL CALA,0.4415030667058182,0.00256828415518618,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL NODO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL PENN,0.0014919271295802995,2.224051542427941e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL PROR,0.05745003013129777,0.0020720707334398254,305,742,16893,3823793.000748641
2001,FLA KEYS,CAL SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN MACR,0.0030878987813576734,4.385751385969732e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN PULL,0.021947732553638955,4.501605511916118e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN ROST,0.5401187026514179,0.0021507635672630477,305,742,16893,3823793.000748641
2001,FLA KEYS,CAN SUFF,0.009965092132047526,1.9815320323632852e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,CAR HIPP,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CEN ARGI,9.257265063837345e-5,9.743724840574193e-9,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA CAPI,0.5830748628580805,0.0029732304543716804,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA FABE,0.07999572356761078,0.0018737323831927463,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA OCEL,0.6414746650934826,0.00580262702498746,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA SEDE,0.4242157382777564,0.0026595174922843254,305,742,16893,3823793.000748641
2001,FLA KEYS,CHA STRI,0.1578886860291281,3.867883714298576e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,CHI ANTE,0.0014919271295802995,2.224051542427941e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,CHI SCHO,8.889623737234561e-4,3.845063180498096e-7,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR CYAN,0.9922564219771239,0.03306460296320363,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR ENCH,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR INSO,0.08585464585730967,0.001745286900099571,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR MULT,0.756348594859241,0.026095478914260308,305,742,16893,3823793.000748641
2001,FLA KEYS,CHR SCOT,1.4729018270915375,0.10826726268227523,305,742,16893,3823793.000748641
2001,FLA KEYS,CLE PARR,1.413941510946199,0.9284252062356472,305,742,16893,3823793.000748641
2001,FLA KEYS,DIO HOLO,0.029858678865544032,7.09480676227914e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,DIO HYST,0.009835934923633015,1.582773224248156e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,DIO SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,DIP ARGE,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,DIP HOLB,0.0049578823064410065,7.682281310537256e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,DOR MEGA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ECH NEUC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ELO SAUR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EMM ATLA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ENC NIGR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EQU LANC,0.003817656228418082,4.197655710636502e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,EQU PUNC,0.005182558476775142,1.4059834791552091e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,EUC ARGE,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,EUC GULA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,FIS TABA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,GER CINE,0.009343252218051015,1.6701435724206443e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,GRA LORE,6.699924121341277e-4,4.6847841372756995e-7,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM FUNE,0.016598701837952385,4.026759966585558e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM MILI,3.50518488901377e-4,5.633089058205771e-8,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM MORI,0.015536452344951013,3.913981057272483e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM NIGR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM SAXI,4.628632531918673e-5,1.946681221246463e-9,305,742,16893,3823793.000748641
2001,FLA KEYS,GYM VICI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL BIVI,4.144454089182555,0.13400561256532628,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL CAUD,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL CYAN,2.118951905845886e-4,4.49468670364381e-8,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL GARN,3.167432225150068,0.05235012340088206,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL MACU,2.398048746344841,0.03534074892791027,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL PICT,3.543694806347977e-4,6.803117897269531e-8,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL POEY,0.051211319913900454,4.6572521412102343e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,HAL RADI,0.33990993896524724,0.001006897533039043,305,742,16893,3823793.000748641
2001,FLA KEYS,HET CRUE,0.0724346954695527,0.0025690586266231535,305,742,16893,3823793.000748641
2001,FLA KEYS,HET LONG,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HIP EREC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL ADSC,0.19190488871562858,0.002387641059219797,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL BERM,0.21807483203982478,0.0011686793339606963,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL CILI,0.22472783930203669,7.65023532226201e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL RUFU,0.020517803807917977,5.824026455784875e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL TOWN,0.006370801880591438,1.2997534211852798e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,HOL TRIC,0.31673605806813093,0.0015465493949262212,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB BUCC,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB FILA,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB GOBI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAB SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,LAC BICA,0.0013946743217436038,1.3314362191877921e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,LAC TRIG,0.0058749560049054335,1.0192779445670064e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,LAC TRIQ,0.08662578663782687,2.4191111868666847e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,LAG RHOM,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,MAL PLUM,0.06001604500073948,2.600156048132733e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,MAN BIRO,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,MIC CHRY,0.1790081612779953,0.001434757385044002,305,742,16893,3823793.000748641
2001,FLA KEYS,MON CILI,7.122032794648671e-4,5.071403834256138e-7,305,742,16893,3823793.000748641
2001,FLA KEYS,MON TUCK,0.007006757105502351,2.605893210842934e-5,305,742,16893,3823793.000748641
2001,FLA KEYS,MUL MART,0.21463670034439472,0.0029192771838295224,305,742,16893,3823793.000748641
2001,FLA KEYS,MUR RETI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,MYR JACO,0.0013102980289754116,6.292522401039122e-7,305,742,16893,3823793.000748641
2001,FLA KEYS,NEO MARI,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ODO DENT,0.06224492427648777,7.726712691564947e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,OGC SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI AURI,0.4170359954760348,0.011327029308568963,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI MACR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI SPE.,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,OPI WHIT,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,ORT CHRY,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PAG PAGR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR ACUM,0.04263266603467137,1.773534350003105e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR ALBI,1.2949150535724856e-4,1.675111762243221e-8,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR BAIR,0.002288299887527378,2.5639522109692844e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,PAR UMBR,0.0021215536177187745,2.4502282969646816e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,PEM SCHO,0.06196507908134118,0.001538577474757024,305,742,16893,3823793.000748641
2001,FLA KEYS,PHA XENU,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,POM ARCU,0.8663272069187544,0.004739526106776845,305,742,16893,3823793.000748641
2001,FLA KEYS,POM PARU,0.16644182485548173,5.063490764867077e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,PRI AREN,0.03431432398034689,4.852594804538877e-4,305,742,16893,3823793.000748641
2001,FLA KEYS,PRI OPHR,0,0,305,742,16893,3823793.000748641
2001,FLA KEYS,PRO ACUL,0.0025073783731215803,6.3023162649817225e-6,305,742,16893,3823793.000748641
2001,FLA KEYS,PSE MACU,0.6427503059184707,0.119793292336978,305,742,16893,3823793.000748641
